UserID,ItemID,Rate,TypeItem
17131,ffb,5,Bad
18324,gha,4,Bad
17508,fca,2,Good
18359,bci,1,Bad
15236,gag,1,Good
19154,ccc,4,Good
17769,bag,4,Good
16838,hfe,3,Good
19125,bab,1,Good
15175,dci,5,Good
19228,eff,4,Bad
11602,fff,4,Good
15395,aif,3,Bad
12205,eee,2,Bad
14949,fbc,2,Bad
19590,acc,1,Good
15203,bcc,5,Bad
16082,gbg,4,Good
12575,ice,3,Good
18703,aea,1,Good
10453,eii,1,Good
16978,fgb,5,Bad
15415,bif,1,Bad
16642,chb,3,Bad
19251,dbe,4,Bad
10738,ech,4,Bad
11190,fid,3,Good
15314,dic,1,Good
14338,egi,3,Good
18747,fcb,2,Bad
16962,cda,1,Bad
16627,ffb,2,Bad
18356,ibe,2,Good
13807,abe,1,Good
12683,eee,3,Good
16789,cfc,1,Good
12911,iie,1,Good
11597,ibi,5,Good
16824,bbg,4,Bad
15349,aeh,5,Good
19848,fgd,5,Good
10232,cdf,1,Bad
15172,daa,3,Bad
10403,hai,5,Bad
17000,fgi,3,Bad
14347,edh,3,Bad
14923,bfb,4,Bad
12154,fff,3,Good
18485,dih,4,Good
17570,cbd,4,Bad
11994,cab,2,Good
10220,eab,5,Good
16507,ich,4,Bad
17910,aaf,3,Bad
15352,gfh,4,Bad
18374,ghe,4,Bad
10079,idf,2,Good
16046,hhi,2,Bad
14407,iee,5,Bad
15555,bag,1,Good
13466,daa,2,Good
13836,bbd,4,Bad
11934,ief,1,Good
11578,hbi,2,Bad
10703,bdc,3,Good
15891,hgh,5,Good
12683,ida,5,Good
12955,ihe,3,Bad
16643,ifh,5,Good
18794,fic,1,Good
18839,cfh,5,Good
19926,ice,4,Bad
16195,eeb,1,Good
10393,aed,2,Good
17983,hcb,1,Bad
18612,ihe,3,Good
17652,bhh,4,Bad
19912,cgg,4,Bad
14787,hii,2,Bad
17423,dhd,4,Good
17745,cca,5,Good
11184,ahg,1,Bad
19422,bdc,2,Good
17086,hhh,1,Good
19854,cgi,2,Good
14288,ggd,4,Bad
12081,icc,2,Good
10398,feh,3,Bad
19864,aae,3,Bad
12685,eib,5,Good
18983,aci,1,Bad
10977,hie,2,Good
14616,fga,5,Bad
11273,bfh,2,Bad
16161,bfd,1,Bad
18733,fdf,5,Bad
10436,ghd,3,Bad
17846,bah,2,Good
15537,cac,3,Bad
14820,abc,2,Bad
13349,aca,2,Good
16662,fbi,5,Good
15580,dhg,4,Good
14814,hhd,4,Bad
16625,cfb,5,Good
15174,acb,3,Good
15428,dgg,2,Bad
13111,fbf,4,Good
10663,hai,4,Bad
14972,cib,5,Good
17887,eih,2,Bad
15651,bce,4,Good
18082,cfe,1,Good
10704,dii,2,Bad
11665,ddi,3,Good
11153,igf,4,Bad
11319,fhb,2,Good
15511,cba,2,Bad
18746,efe,4,Bad
14698,iie,1,Bad
12875,fia,1,Good
17819,cgh,4,Bad
16058,ifb,2,Bad
18859,cdg,5,Bad
12896,ieg,3,Bad
11381,ibc,5,Bad
18109,cca,1,Good
18442,ach,2,Good
19969,deh,1,Good
10828,efe,3,Bad
13674,cgb,2,Bad
12617,cib,5,Good
14638,bcc,3,Good
11497,fgf,5,Good
10022,aga,1,Bad
10580,hdf,4,Good
18555,bdi,4,Good
12898,bcb,1,Good
14314,bfb,3,Bad
18258,fdf,1,Bad
17658,ihg,5,Bad
12322,cgf,2,Good
11178,cbg,1,Good
12087,bih,1,Bad
11592,ife,5,Good
16302,eda,1,Good
16711,geg,3,Bad
11655,edc,5,Good
15062,fdb,1,Good
10092,bba,5,Good
13598,hha,1,Good
14989,gig,4,Bad
13257,dai,5,Bad
11122,gfe,5,Good
14880,ebf,5,Good
17841,geg,4,Bad
11281,ccd,1,Good
14936,bhb,5,Good
11643,bbf,1,Good
19985,ccg,5,Bad
13559,cag,3,Good
10890,bhf,5,Good
14748,igf,1,Good
13642,hbc,4,Bad
12425,egc,3,Bad
12454,fca,4,Bad
11258,hdh,3,Bad
15938,acg,1,Bad
19975,efe,1,Bad
19684,aii,5,Bad
16768,idb,4,Bad
15576,hca,4,Good
17316,cgd,3,Bad
17294,aad,3,Good
12053,dcc,3,Bad
13038,dfi,4,Bad
10600,hhd,4,Good
19403,hgh,4,Bad
12883,cdi,2,Bad
19046,fec,4,Good
17390,cih,4,Good
17028,dii,4,Bad
18637,baa,5,Good
17413,dbc,4,Good
16874,idh,2,Good
14408,bie,3,Bad
15254,hba,2,Good
14735,gid,4,Good
20000,did,2,Good
16453,iid,5,Good
19333,idc,2,Good
11981,ffb,5,Bad
13190,ehh,2,Good
12527,dda,5,Bad
18870,cib,2,Good
14562,ech,3,Bad
19455,eag,5,Bad
14017,deb,4,Good
18890,cdf,3,Bad
10689,fha,5,Bad
19791,fhd,2,Bad
11519,ede,2,Bad
13581,bgh,4,Good
16900,agh,5,Good
16484,fee,3,Good
10025,fca,4,Good
18387,haf,3,Bad
15694,ifd,3,Bad
14884,ghh,5,Good
17161,agc,4,Bad
19821,ifg,5,Good
12369,dab,2,Bad
11755,cea,5,Bad
10931,gbf,4,Good
15509,fhe,1,Good
14240,idc,5,Good
18238,dff,4,Bad
17288,chi,4,Good
10527,haa,1,Bad
13216,ich,4,Good
11839,hbg,5,Good
18849,aeh,4,Bad
11441,feh,2,Good
13877,cec,1,Bad
11755,ghh,4,Good
13940,gag,2,Good
10654,beb,2,Good
14675,bgi,5,Good
17797,fbe,2,Bad
15291,cfh,1,Good
13876,iac,3,Good
14517,egc,1,Good
18150,iai,1,Good
19651,bai,4,Bad
18675,dbd,1,Good
10985,faf,4,Bad
17266,hee,1,Bad
11325,gaf,4,Good
17670,hab,3,Good
13590,iha,2,Bad
13527,gbh,4,Good
19596,dig,5,Bad
14111,ebf,2,Bad
13469,efe,2,Bad
10186,deb,3,Good
17882,fde,2,Good
14255,egc,1,Bad
10278,ihf,1,Bad
12081,eaa,4,Good
17727,dca,4,Bad
12716,gif,3,Bad
13692,ced,5,Bad
14714,iic,5,Good
15505,aic,1,Bad
17596,fdg,5,Good
13904,dbb,2,Bad
17525,eac,1,Bad
11453,gfh,3,Good
17702,ffb,1,Good
11511,aef,2,Good
19789,efb,1,Bad
18972,eca,5,Bad
17939,ffe,5,Bad
18538,aac,3,Bad
11688,eab,4,Bad
10365,bge,2,Bad
13226,fbb,2,Bad
11289,ihe,1,Bad
12740,cca,3,Good
14720,ggd,1,Good
18778,ddg,5,Good
15549,edf,1,Bad
11598,bbe,4,Good
15814,abh,2,Bad
12570,ahb,2,Good
13077,fdc,5,Bad
12006,caa,3,Bad
18589,igh,3,Bad
17360,hhh,2,Bad
14738,iaf,1,Bad
15990,cde,1,Good
14899,acc,3,Bad
11693,egf,5,Good
13120,cea,5,Good
11763,eaf,4,Good
13871,aeh,4,Good
11790,bfh,4,Bad
12249,dfc,5,Bad
15831,hdg,5,Bad
11749,gib,2,Bad
11596,igi,1,Good
19428,gdf,3,Bad
19320,ghb,4,Bad
18219,ibg,2,Good
15373,fda,2,Bad
16133,haa,5,Bad
14487,bea,3,Bad
15322,gia,5,Bad
10767,bcd,1,Bad
18700,iaf,3,Good
16001,bhi,4,Good
10200,gib,3,Bad
11783,dfe,2,Bad
18848,aec,4,Bad
18981,aef,3,Bad
16963,bhb,5,Good
10396,cga,4,Bad
17615,ccf,4,Good
16016,efa,3,Good
15703,fhh,2,Bad
10370,gbh,3,Bad
18085,agh,4,Bad
17432,cae,2,Good
10535,fae,5,Bad
17161,aic,1,Good
13215,iag,5,Bad
19611,age,3,Bad
13382,bea,1,Good
11091,idd,5,Good
16592,dea,5,Bad
11179,bbe,5,Good
11591,afh,5,Bad
16754,aib,2,Good
12785,chd,4,Good
15626,fib,5,Good
15211,dii,3,Bad
17546,adb,4,Bad
17294,ecd,4,Good
16800,ded,1,Good
11191,dfi,4,Bad
12083,ihe,5,Bad
12381,gif,1,Good
15964,hfh,5,Bad
19311,gha,1,Good
16280,bbg,1,Bad
15499,cag,5,Bad
19842,hhh,4,Bad
18227,cae,4,Good
16526,abf,1,Bad
15144,iaf,3,Bad
12170,hbg,3,Good
15306,iab,5,Good
13162,eba,1,Bad
10999,fae,5,Bad
16619,bed,3,Bad
17784,fae,2,Good
14600,ehb,5,Bad
10242,fia,4,Good
18777,fhc,1,Bad
15926,bfb,3,Good
13250,daf,4,Good
14661,faa,1,Bad
13806,eea,3,Bad
18425,fhc,1,Bad
13490,hdh,1,Good
19241,bbd,4,Good
10526,ahe,5,Bad
14047,hch,3,Bad
11792,gdg,5,Good
11881,dih,1,Bad
17356,idb,3,Good
19572,bdh,5,Good
10868,ebe,5,Good
14398,iee,4,Good
15976,ehf,5,Bad
16916,gda,2,Good
19321,gah,2,Bad
15100,hag,1,Good
17876,beh,1,Bad
14758,dca,2,Good
10698,iab,3,Bad
12705,ghe,2,Good
16668,cgh,4,Bad
11509,ffe,2,Good
10579,ihg,4,Bad
13200,fhd,3,Good
17713,dce,4,Good
12965,dha,3,Good
17500,faa,5,Good
11170,dfc,3,Good
10967,ida,4,Bad
10419,hdb,1,Bad
14298,dbf,1,Good
13980,hcf,2,Bad
13158,bci,1,Bad
16437,adi,2,Bad
13472,eed,5,Good
13082,cfg,1,Good
10174,igd,5,Good
10071,agb,2,Bad
13225,edb,3,Bad
13942,aif,5,Good
16979,eea,5,Bad
17306,hha,3,Good
15907,fgd,1,Bad
16773,cgh,1,Good
15193,fia,4,Good
11503,dab,2,Good
12208,cce,5,Bad
19768,gfi,1,Good
10904,ceh,5,Good
15680,bbb,3,Good
13097,fcc,4,Good
11077,fgg,2,Bad
18259,eeh,4,Good
16026,gae,5,Bad
12832,ghd,5,Good
14374,bda,3,Good
10214,gfa,5,Bad
13093,bhd,2,Bad
10344,ceg,5,Bad
15289,ice,5,Good
17839,eii,5,Good
16373,igd,1,Bad
14465,cdg,4,Good
19301,cef,2,Good
10366,hbf,5,Bad
10257,ici,3,Good
17865,fea,4,Bad
18801,ggb,4,Bad
18997,cbc,2,Bad
11674,gad,3,Good
16519,fed,1,Bad
17153,agb,4,Bad
19547,bgf,5,Good
15304,cii,4,Bad
14265,aai,2,Good
13827,fai,4,Good
13662,cbc,4,Good
17650,ihg,5,Good
19941,fba,2,Bad
17990,cah,2,Bad
18674,igc,2,Good
16729,iib,2,Good
18241,aaa,4,Bad
18872,bbh,2,Bad
17233,bae,1,Good
18489,gfg,1,Good
12319,dic,5,Good
17272,bch,2,Good
10722,afb,1,Bad
13994,aaa,5,Good
18999,bgb,5,Bad
19822,icb,4,Bad
16850,daf,4,Good
16381,gid,5,Good
18646,ecd,1,Good
15136,bbc,3,Bad
10146,fbe,2,Bad
13288,aid,5,Good
12512,aif,4,Bad
17362,iba,1,Bad
10918,cea,3,Good
17033,bci,3,Bad
13681,ede,4,Bad
18827,bae,2,Bad
19454,fgg,1,Bad
19976,fhi,2,Good
18631,fbd,4,Good
12754,eei,5,Bad
16109,aae,5,Bad
10489,gdh,4,Bad
10112,dcd,4,Good
17046,cgg,2,Bad
12772,gif,1,Bad
19489,deg,2,Good
14195,bee,1,Good
19310,cdd,3,Bad
19196,bfg,1,Bad
12972,bfa,1,Good
17072,hic,1,Good
15944,bbe,4,Bad
16344,hig,1,Bad
19986,gac,1,Good
19391,dfb,5,Good
18084,icg,2,Bad
14545,hfg,2,Bad
14983,ibg,3,Bad
19784,efc,4,Good
16583,gfh,1,Bad
18158,ghe,5,Good
18982,adg,3,Bad
19510,adb,1,Bad
13402,hbh,3,Good
12949,ihe,1,Bad
17611,ief,5,Bad
19815,fdi,1,Good
12887,dag,5,Bad
18919,caa,5,Good
16218,dei,2,Bad
17904,ffg,4,Good
19073,bcf,2,Good
12660,afb,3,Good
14848,gda,2,Bad
19487,feh,3,Good
14518,fbi,5,Bad
17578,ded,5,Good
16494,fge,5,Good
13976,ecb,5,Good
17346,agh,5,Bad
15096,iba,4,Bad
14471,fda,2,Good
18924,bdh,2,Good
12701,fae,3,Bad
11956,acd,1,Bad
17973,bdb,3,Good
12247,dfi,5,Good
12962,ieg,4,Bad
10567,fcd,2,Good
10037,gie,4,Good
11116,cgd,1,Good
13945,ebc,1,Bad
18760,dae,4,Good
13675,eie,4,Good
19683,ebi,5,Bad
14438,gcc,4,Good
14794,ihi,4,Good
15243,agc,1,Good
12898,afb,4,Good
19798,dei,4,Good
13351,ghb,1,Bad
13407,ebg,2,Good
15123,eib,1,Good
17208,bgg,5,Good
13783,ccf,1,Bad
19156,fdi,1,Bad
11275,gae,3,Bad
17337,ecf,5,Good
13996,agh,2,Bad
17497,idi,3,Bad
19208,ccg,1,Good
16390,icg,3,Good
14598,eeh,5,Good
14167,ebf,1,Bad
13320,ieh,2,Bad
17750,cdi,3,Good
11247,fch,5,Good
13126,fhc,4,Bad
10787,hfc,2,Good
16530,ffg,2,Good
11661,hie,5,Good
17170,gdf,2,Bad
13418,fdg,1,Good
16336,hgh,3,Good
18879,edf,1,Bad
13227,agh,1,Bad
18868,cid,5,Good
13025,ech,4,Bad
17017,ice,2,Bad
11034,bdc,5,Good
13729,cca,3,Bad
17134,eaa,5,Good
13116,ggh,1,Good
11066,aae,1,Bad
16891,eah,1,Bad
11611,die,2,Good
12485,ecd,5,Bad
19173,eii,4,Good
18281,fch,3,Good
17296,heh,1,Good
11846,hab,5,Good
17288,faa,5,Bad
11148,eff,1,Good
16459,dgf,2,Bad
16308,aac,5,Bad
11595,feh,2,Good
13631,gef,2,Bad
16041,hie,4,Good
17226,cca,4,Bad
10754,iid,5,Good
11605,agb,1,Good
12658,eie,5,Good
10548,gfa,3,Good
10602,bcd,1,Bad
12642,dhf,3,Good
11150,ige,4,Good
14744,beb,2,Bad
13503,ief,2,Good
16219,ggd,4,Bad
10299,cfc,2,Bad
19608,bgg,4,Good
12972,big,5,Bad
10692,hdc,4,Good
14928,aag,3,Bad
11601,ghe,2,Bad
19645,hda,1,Bad
19800,daf,5,Good
10295,dig,1,Bad
14533,ebg,4,Good
10610,cgb,3,Bad
12567,hga,5,Good
18674,ach,2,Good
14581,bgg,2,Good
15797,adf,4,Good
15919,icf,3,Good
12474,hbb,5,Bad
13286,icg,5,Good
18573,ief,1,Bad
16250,fig,1,Bad
18220,adh,5,Good
14981,bec,4,Bad
13119,dha,5,Bad
15639,ggg,2,Good
11267,aeb,2,Bad
13352,efg,4,Bad
15382,ebb,4,Bad
10175,fac,5,Good
15809,ccg,5,Bad
14653,ddf,4,Bad
12094,fee,3,Good
16793,bhc,4,Good
17256,icf,3,Good
17992,hac,2,Bad
19485,cdb,3,Bad
16638,dec,5,Bad
17653,ifc,5,Bad
11343,def,2,Good
14570,ccg,1,Bad
16075,ada,2,Bad
10870,fii,2,Bad
18516,dbh,2,Good
18203,baf,2,Good
12323,iei,5,Bad
14489,gef,3,Bad
14558,hdb,2,Good
17039,fee,2,Bad
15962,ech,4,Good
11937,dbc,1,Bad
16347,fcf,5,Good
11459,fef,3,Bad
12139,fdi,1,Good
16305,ecb,5,Good
14748,dhf,1,Good
17525,fca,1,Bad
19147,ddg,1,Good
18479,hba,5,Bad
10199,chb,5,Bad
19269,ibi,1,Bad
10110,iii,4,Bad
13805,ggh,5,Good
13391,iih,1,Good
18271,abc,3,Good
12829,dgb,3,Good
12969,cah,2,Bad
11355,fhh,1,Good
10615,adc,4,Bad
18655,edh,3,Bad
15303,ebc,2,Good
14050,eai,3,Bad
15240,ceb,5,Good
15575,gdb,3,Bad
16104,ahd,1,Bad
12007,add,1,Good
10273,eba,2,Bad
10532,chb,4,Bad
11636,fgg,2,Good
10503,beh,3,Good
19710,fhh,3,Bad
15833,hdd,2,Good
18103,cha,1,Bad
14388,ehi,1,Bad
12249,gia,3,Bad
14776,eee,4,Bad
17511,iea,5,Bad
18011,egg,5,Good
17641,aef,3,Bad
16175,dhg,4,Good
10729,bag,2,Good
17381,ihg,1,Bad
19042,cgf,4,Good
11388,gia,4,Good
19691,hfd,1,Bad
11623,gag,2,Good
17681,gih,4,Good
13953,cih,3,Bad
13013,fdc,4,Bad
14683,abf,3,Bad
11718,hdi,5,Bad
13830,cee,1,Good
13829,hdh,5,Good
16562,abg,2,Bad
19301,ief,4,Bad
11812,abh,5,Good
17835,faa,2,Good
19325,ega,1,Good
17372,eie,1,Bad
11762,dgf,2,Bad
14775,hec,1,Bad
16525,gbf,1,Bad
17406,dff,3,Bad
19638,eii,4,Good
18699,bec,3,Bad
18142,fff,4,Bad
14410,bhf,3,Good
14446,aeh,4,Good
10634,acf,4,Good
14981,bcb,2,Good
19675,gia,3,Bad
16385,idf,3,Good
14554,fec,3,Bad
13140,eaa,3,Bad
10726,cba,1,Good
18324,dha,2,Good
17418,fhg,2,Good
19662,cai,2,Bad
14860,gei,1,Bad
11587,die,2,Good
15999,abd,3,Bad
10410,dbd,3,Good
11419,ach,1,Good
16601,chb,2,Good
15149,ebi,4,Bad
10587,iig,2,Good
12321,agg,5,Good
18421,ede,2,Good
12867,cec,3,Good
13972,dbc,1,Good
17340,eha,4,Bad
12398,fbi,5,Good
16249,aca,3,Bad
16656,hcg,3,Good
14193,cdi,2,Good
19253,bgb,4,Bad
16207,bgg,1,Good
19413,gdd,2,Bad
18729,heh,3,Good
17185,bdg,3,Bad
11395,ihi,3,Good
14809,dee,2,Good
17750,dif,3,Good
15423,gbe,4,Good
15319,cbd,1,Bad
14494,hdi,4,Bad
10474,fgd,4,Good
15739,cif,3,Good
14071,cdc,4,Good
10218,cai,1,Bad
12602,bid,5,Bad
10849,dbf,5,Good
10925,hhi,1,Bad
19649,iad,5,Good
19395,bea,3,Good
16142,hae,3,Bad
16078,fdc,1,Good
17010,hba,2,Good
18742,hcg,1,Bad
17624,eac,2,Bad
15887,aeg,3,Bad
12838,afg,1,Bad
11207,icd,4,Bad
10477,iib,5,Bad
15845,fge,2,Good
18856,ggc,4,Good
11263,bcb,2,Bad
12998,edd,1,Good
10735,edh,5,Good
10616,afa,2,Bad
13313,iah,1,Bad
11809,egi,2,Good
15106,fci,5,Bad
17229,dhe,5,Bad
12267,eih,1,Good
16085,eca,3,Bad
19773,aab,3,Bad
15726,dhh,4,Bad
11410,dff,5,Good
11448,iab,1,Good
12621,hga,3,Good
17341,hih,1,Good
15957,ech,1,Good
11950,fgd,3,Good
12338,ieg,2,Good
15612,ihc,4,Bad
12038,fad,2,Bad
14624,ddi,4,Bad
10673,iif,3,Good
18910,ibi,4,Good
17711,fei,4,Good
13566,ifi,4,Good
16083,dag,2,Bad
19938,fag,4,Good
12166,bdh,3,Good
10053,did,4,Bad
14545,bgh,1,Good
16684,cgh,1,Good
16793,aag,4,Bad
11964,eaf,5,Bad
19206,ece,2,Bad
11269,aah,2,Good
14146,gca,5,Bad
19332,did,2,Good
14670,dci,4,Good
17085,ghb,4,Bad
11100,fcg,3,Good
16364,dcg,3,Bad
15305,ceh,3,Good
14700,gec,2,Good
14731,cia,3,Bad
15881,acf,3,Good
10445,bgg,5,Bad
16101,dcc,1,Good
13911,bdh,3,Good
14285,adc,2,Good
16547,bca,4,Good
16243,fge,4,Good
11966,dic,4,Bad
19136,che,3,Bad
18852,ebc,3,Good
11385,faa,3,Bad
13394,bdi,3,Bad
17141,heg,4,Good
12120,ibb,3,Bad
18732,fed,2,Bad
18113,eib,1,Bad
13166,gci,3,Good
17986,bha,5,Good
17016,baa,1,Bad
14599,bbd,2,Bad
10216,efa,4,Bad
14414,ahi,2,Bad
14351,hhi,5,Good
15704,ead,4,Good
18716,igh,1,Bad
16731,ggc,2,Good
16159,cbf,3,Good
18109,dge,5,Good
15221,bfa,4,Bad
17160,aef,5,Good
12791,hfg,2,Bad
15878,did,5,Good
18943,edh,5,Bad
10389,hce,5,Good
10144,eec,2,Bad
18702,beg,2,Bad
17189,fhg,4,Bad
18482,cdc,3,Bad
10912,gif,2,Bad
13321,had,4,Bad
10108,ecc,5,Good
17087,ihi,2,Bad
19436,cfe,1,Good
14314,aei,4,Bad
15229,acd,1,Bad
12226,gcb,5,Bad
15262,dfa,3,Bad
12950,hef,2,Good
18932,hib,1,Good
12594,bai,2,Good
12692,iha,3,Bad
10786,aba,5,Bad
19249,gaa,3,Bad
14416,adc,3,Good
11982,ehi,5,Good
14945,hgi,4,Bad
13264,hca,2,Bad
13362,bec,2,Bad
19602,cfh,5,Bad
16215,hhi,4,Bad
15935,fce,3,Bad
18975,ghc,1,Good
13287,bed,2,Bad
12743,egi,3,Good
16607,eee,5,Bad
13901,bad,5,Good
19001,bcd,3,Good
11316,fbb,4,Bad
13478,cgf,4,Bad
14358,bcb,5,Good
14712,hha,3,Bad
12571,edg,2,Good
15020,gaf,2,Bad
14282,fdh,4,Bad
12731,dde,3,Good
10764,ebd,2,Good
12645,fad,1,Bad
16610,iff,5,Good
18118,ied,5,Good
12007,hbe,2,Good
12745,fgd,4,Bad
18416,eeh,4,Good
19531,ffh,3,Bad
11674,cfd,1,Bad
11080,dei,1,Bad
13144,ihg,2,Bad
10239,dfi,1,Good
12771,efg,4,Good
12711,bha,5,Bad
10280,bfe,3,Bad
14201,ggg,5,Good
10555,fci,4,Good
13673,aaa,4,Good
11062,abb,3,Bad
10684,hhf,1,Good
18138,ghb,2,Bad
19671,ach,2,Good
16276,cea,2,Bad
17434,bbe,4,Bad
10559,bge,3,Bad
13543,ceg,4,Bad
16207,eaa,5,Good
11038,ffg,5,Good
12825,hea,2,Good
14671,fhb,5,Good
19858,gib,2,Bad
18760,gid,4,Bad
14497,hac,5,Good
14820,ghc,5,Bad
14617,bch,2,Bad
13651,gcg,4,Bad
16982,add,1,Bad
10055,agb,2,Good
18733,hif,4,Bad
13771,fcc,4,Bad
14904,ieb,2,Bad
17988,bgg,3,Bad
12150,fcd,4,Good
12973,chd,5,Good
11934,daa,2,Good
19121,ggb,2,Good
13944,gga,4,Bad
19547,dcd,3,Bad
19565,abh,1,Good
13845,icf,3,Good
10022,gid,2,Bad
10950,bbc,2,Bad
19325,cdc,3,Good
13838,fhg,2,Good
12113,iii,4,Good
12524,gcd,3,Good
19066,dbb,5,Bad
13685,eda,4,Bad
11692,bei,4,Bad
18843,dbe,4,Bad
14965,idd,4,Bad
11854,cac,2,Bad
14731,gfc,3,Good
12633,bfa,3,Good
11163,ced,3,Bad
18926,hge,2,Bad
13486,faf,5,Good
19020,eci,1,Bad
16200,hdd,3,Bad
16823,beb,1,Bad
14706,iee,2,Good
16497,eha,5,Good
14278,gba,2,Bad
13884,fha,1,Good
18427,gfb,1,Bad
12767,edb,3,Good
16681,hcc,5,Good
16003,eie,2,Good
12155,ceh,2,Good
14546,gha,5,Good
15746,eih,4,Good
12663,iib,2,Bad
12480,ghc,4,Good
18689,cid,2,Bad
11830,hhb,1,Good
13644,big,4,Bad
16691,dig,2,Bad
16580,geg,3,Good
12813,bei,4,Good
11529,ded,4,Bad
10499,ecg,4,Good
16513,hgf,1,Bad
16145,ebb,1,Good
12870,iia,5,Bad
11158,fcd,1,Bad
15689,fbg,1,Bad
19805,adi,4,Good
11837,fhd,4,Bad
15427,gfa,3,Bad
16274,gfd,2,Good
19916,ibg,2,Good
11294,ccf,1,Bad
11139,adg,5,Good
10850,fda,3,Bad
16307,dhg,1,Good
16613,gbe,4,Good
10440,hhc,3,Bad
12944,cac,1,Bad
16125,ege,2,Bad
16132,heh,4,Good
16100,hda,2,Bad
13242,fhh,2,Bad
15182,ggd,5,Bad
11058,fbe,5,Bad
11166,ibg,2,Good
15290,big,1,Bad
13104,chg,2,Good
17501,hai,3,Bad
10168,agh,1,Bad
18240,egh,3,Good
18853,dbf,4,Good
17440,idb,2,Bad
17816,gfg,1,Bad
16003,ici,5,Good
15327,bac,2,Bad
19172,iib,4,Bad
13257,hfa,2,Bad
16369,adh,5,Good
17905,cbc,1,Good
12990,dif,3,Good
11948,aeh,1,Bad
11595,aag,2,Good
16350,bgb,4,Good
14721,fbb,1,Bad
19970,caf,1,Bad
16213,igh,4,Good
10279,eia,5,Bad
12412,hhh,5,Bad
11464,bbd,4,Good
14385,bii,3,Bad
19875,gfe,2,Bad
12525,abe,2,Bad
12613,egb,4,Good
18080,dhc,5,Bad
13926,fih,2,Bad
19683,adf,1,Good
13240,gbi,1,Good
16151,gch,5,Good
18091,edf,3,Bad
16337,aef,5,Bad
13334,acg,1,Good
18699,ibg,3,Bad
10851,ced,4,Good
14219,idh,5,Bad
14901,cag,4,Good
19192,cdb,1,Bad
16673,egb,2,Good
19793,afe,1,Good
10690,acf,5,Good
10027,bha,5,Good
15030,iib,1,Good
16032,acb,3,Good
19534,cbh,5,Bad
11117,hfb,1,Bad
15606,ade,3,Good
17001,aha,4,Good
16950,eha,3,Good
11726,aei,1,Good
18386,bcc,4,Bad
14396,cid,2,Good
11622,ebe,5,Good
11264,gie,1,Good
19257,cci,3,Bad
18038,eci,4,Bad
15973,bdd,5,Bad
18460,hib,3,Good
12071,hfb,5,Bad
12059,hbe,5,Bad
10932,bfh,4,Bad
13419,heh,4,Bad
10846,dfe,3,Good
14858,aih,1,Bad
17748,bbe,4,Bad
13223,dfb,2,Good
11716,abe,5,Good
18712,ccc,3,Bad
15113,aac,1,Bad
12847,gdi,2,Good
14996,gea,4,Good
14377,cef,4,Good
15331,fci,5,Bad
16000,gch,2,Bad
16256,hfc,3,Good
16381,cbe,3,Bad
10558,idi,5,Bad
19495,ihb,2,Good
13708,ide,4,Bad
16178,bae,1,Bad
15016,cig,3,Bad
13812,agd,5,Good
13783,fhe,4,Good
18727,ddg,5,Good
11696,bic,2,Good
10999,eie,4,Bad
11142,bdb,2,Good
11318,eba,4,Bad
12278,eig,3,Bad
17783,dih,2,Good
13881,cha,4,Good
18463,ehf,1,Good
15504,hhe,2,Bad
16418,iif,2,Bad
14649,eed,2,Bad
13001,egi,2,Bad
19173,hch,1,Bad
15081,abg,2,Good
19935,gbh,3,Good
13708,fgd,5,Bad
14085,feh,4,Bad
13844,ibd,3,Bad
18912,hfb,3,Bad
10514,hfh,5,Bad
10721,efa,4,Bad
16432,bgh,4,Bad
15098,fcf,3,Good
15059,fca,2,Good
16736,cbh,5,Good
19004,ihg,1,Bad
12814,dgi,4,Bad
18493,ade,4,Good
15951,igf,3,Good
19636,dgd,2,Bad
18221,dfe,2,Good
11880,hhb,2,Bad
12530,hbd,1,Good
11339,agg,5,Bad
18458,gdi,2,Bad
19746,dec,4,Bad
16088,cie,5,Good
18886,ced,5,Good
10538,gaa,4,Bad
10465,dag,3,Good
12607,dag,5,Good
17444,ghb,3,Good
15372,cdi,2,Good
10071,bbi,3,Bad
18562,aeb,1,Good
12868,fec,1,Bad
15102,dbg,1,Good
19306,ibf,1,Bad
13082,dch,1,Bad
14401,cad,3,Bad
14060,afi,4,Good
13437,dge,4,Good
12974,fcg,2,Bad
14414,cfi,2,Good
11318,dbi,1,Bad
14958,fdi,2,Bad
17410,hec,4,Bad
14123,aba,5,Bad
13186,cib,4,Good
15373,idd,5,Good
13324,hbe,5,Good
16665,icc,1,Bad
12843,ibi,2,Bad
17278,eae,4,Good
14018,ebf,2,Good
19539,eff,3,Good
10415,hae,1,Good
17352,hbh,5,Bad
17103,ihi,1,Bad
18798,dge,3,Good
17503,dfa,2,Bad
17367,icf,2,Bad
13926,ibc,1,Bad
11385,ebc,5,Bad
16938,bgd,2,Bad
13390,fad,1,Good
15193,igd,4,Bad
17247,cbb,1,Good
13326,fhb,3,Bad
13375,eib,4,Good
10285,dag,4,Good
17311,ide,2,Good
18612,aeg,2,Good
12188,aed,5,Good
12654,hbf,4,Good
11976,bfa,5,Bad
16691,adc,5,Good
19489,bha,2,Good
15202,hdd,4,Good
18870,fae,2,Bad
12658,ebb,3,Good
11311,fbh,2,Bad
14834,idi,3,Bad
19831,gda,4,Bad
12536,hac,2,Good
13021,cic,4,Bad
18702,gag,4,Bad
